time,lat,lon,altitude,ground_speed,heading,details,alt_geom,nnumber,model,desc,timestamp,ping_time,icao
70688.99,43.69123,-79.635184,ground,8.8,30.9,"{'type': 'adsb_icao', 'flight': 'POE551  ', 'track': 30.94, 'true_heading': 30.94, 'squawk': '6322', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1021.0, 'nav_altitude_mcp': 5008, 'nav_modes': [], 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:38:08.990,c060ba
70531.54,43.687227,-79.630672,ground,21.5,317.8,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:35:31.540,c060ba
70700.26,43.69158,-79.63471,ground,9.8,45.0,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:38:20.260,c060ba
70526.27,43.686913,-79.63028,ground,20.5,317.8,"{'type': 'adsb_icao', 'flight': 'POE551  ', 'track': 317.81, 'true_heading': 317.81, 'squawk': '6322', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1021.0, 'nav_altitude_mcp': 5008, 'nav_modes': [], 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:35:26.270,c060ba
70518.88,43.686367,-79.629561,ground,21.5,315.0,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:35:18.880,c060ba
70386.85,43.682613,-79.624467,ground,4.8,261.6,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:33:06.850,c060ba
70388.92,43.682618,-79.624525,ground,4.8,270.0,"{'type': 'adsb_icao', 'flight': 'POE551  ', 'track': 270.0, 'true_heading': 270.0, 'squawk': '6322', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1021.0, 'nav_altitude_mcp': 5008, 'nav_modes': [], 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:33:08.920,c060ba
70399.62,43.682728,-79.624802,ground,5.2,303.8,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:33:19.620,c060ba
70402.5,43.68277,-79.624884,ground,5.8,309.4,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:33:22.500,c060ba
70405.53,43.682831,-79.624978,ground,6.2,312.2,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:33:25.530,c060ba
70409.83,43.682922,-79.62509,ground,6.8,315.0,"{'type': 'adsb_icao', 'flight': 'POE551  ', 'track': 315.0, 'true_heading': 315.0, 'squawk': '6322', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1021.0, 'nav_altitude_mcp': 5008, 'nav_modes': [], 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:33:29.830,c060ba
70415.89,43.683072,-79.625277,ground,6.8,317.8,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:33:35.890,c060ba
70424.54,43.683293,-79.625555,ground,7.2,317.8,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:33:44.540,c060ba
70440.88,43.683573,-79.625931,ground,3.8,317.8,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:34:00.880,c060ba
70447.98,43.683678,-79.626048,ground,3.8,315.0,"{'type': 'adsb_icao', 'flight': 'POE551  ', 'track': 315.0, 'true_heading': 315.0, 'squawk': '6322', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1021.0, 'nav_altitude_mcp': 5008, 'nav_modes': [], 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:34:07.980,c060ba
70465.97,43.683872,-79.626319,ground,4.8,315.0,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:34:25.970,c060ba
70475.9,43.684096,-79.626601,ground,8.2,315.0,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:34:35.900,c060ba
70482.85,43.684329,-79.626895,ground,10.8,317.8,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:34:42.850,c060ba
70490.24,43.684628,-79.627293,ground,13.2,317.8,"{'type': 'adsb_icao', 'flight': 'POE551  ', 'track': 317.81, 'true_heading': 317.81, 'squawk': '6322', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1021.0, 'nav_altitude_mcp': 5008, 'nav_modes': [], 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:34:50.240,c060ba
70496.49,43.684948,-79.627709,ground,15.5,317.8,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:34:56.490,c060ba
70502.62,43.68526,-79.628105,ground,17.5,317.8,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:35:02.620,c060ba
70506.36,43.68552,-79.628443,ground,18.5,315.0,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:35:06.360,c060ba
70511.59,43.685842,-79.628874,ground,19.5,315.0,"{'type': 'adsb_icao', 'flight': 'POE551  ', 'track': 315.0, 'true_heading': 315.0, 'squawk': '6322', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1021.0, 'nav_altitude_mcp': 5008, 'nav_modes': [], 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:35:11.590,c060ba
70515.07,43.686121,-79.629233,ground,20.5,315.0,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:35:15.070,c060ba
70523.06,43.686692,-79.629985,ground,20.5,315.0,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:35:23.060,c060ba
70385.15,43.682607,-79.62441,ground,4.8,255.9,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:33:05.150,c060ba
70708.58,43.69186,-79.634383,ground,10.2,33.8,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:38:28.580,c060ba
70730.23,43.692913,-79.634224,ground,10.2,0.0,"{'type': 'adsb_icao', 'track': 0.0, 'true_heading': 0.0, 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'sil_type': 'perhour', 'alert': 0, 'spi': 0}",,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:38:50.230,c060ba
70829.83,43.683596,-79.65029,425,149.9,226.1,"{'type': 'adsb_icao', 'flight': 'POE551  ', 'alt_geom': 550, 'ias': 163, 'tas': 168, 'mach': 0.248, 'wd': 239, 'ws': 14, 'track': 226.08, 'track_rate': 0.25, 'roll': 0.35, 'mag_heading': 236.78, 'true_heading': 226.73, 'baro_rate': 1664, 'geom_rate': 576, 'squawk': '6322', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1020.8, 'nav_altitude_mcp': 5024, 'nav_modes': [], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 3, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",550.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:29.830,c060ba
70830.09,43.683334,-79.650687,450,149.2,226.4,,550.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:30.090,c060ba
70832.43,43.68192,-79.65271,550,147.8,225.8,,650.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:32.430,c060ba
70833.46,43.681129,-79.653756,650,145.7,225.0,,650.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:33.460,c060ba
70835.52,43.680267,-79.654903,750,144.3,225.0,"{'type': 'adsb_icao', 'flight': 'POE551  ', 'alt_geom': 850, 'ias': 168, 'tas': 168, 'mach': 0.256, 'wd': 258, 'ws': 22, 'track': 225.0, 'track_rate': 0.0, 'roll': -0.88, 'mag_heading': 239.59, 'true_heading': 229.54, 'baro_rate': 3072, 'geom_rate': 2912, 'squawk': '6322', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1020.8, 'nav_altitude_mcp': 5024, 'nav_modes': [], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",850.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:35.520,c060ba
70836.73,43.679779,-79.655587,800,144.3,225.0,,900.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:36.730,c060ba
70837.99,43.679123,-79.6565,900,143.6,225.9,,975.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:37.990,c060ba
70840.09,43.678253,-79.657777,1000,144.3,226.7,,1075.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:40.090,c060ba
70841.24,43.677521,-79.658863,1075,144.4,227.2,"{'type': 'adsb_icao', 'flight': 'POE551  ', 'alt_geom': 1150, 'ias': 165, 'tas': 168, 'mach': 0.252, 'track': 227.25, 'track_rate': 0.47, 'roll': 3.16, 'mag_heading': 240.29, 'true_heading': 230.25, 'baro_rate': 2752, 'geom_rate': 3232, 'squawk': '6322', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1020.8, 'nav_altitude_mcp': 5024, 'nav_modes': [], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 3, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",1150.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:41.240,c060ba
70843.58,43.676559,-79.660332,1175,145.8,227.8,,1200.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:43.580,c060ba
70846.27,43.675263,-79.662323,1275,146.7,228.6,,1325.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:46.270,c060ba
70848.04,43.674454,-79.66359,1350,146.8,229.1,,1400.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:48.040,c060ba
70850.27,43.673447,-79.6652,1450,147.5,229.4,"{'type': 'adsb_icao', 'flight': 'POE551  ', 'alt_geom': 1475, 'ias': 167, 'tas': 168, 'mach': 0.26, 'track': 229.4, 'track_rate': 0.44, 'roll': 1.58, 'mag_heading': 242.4, 'true_heading': 232.37, 'baro_rate': 2880, 'geom_rate': 2752, 'squawk': '6322', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1020.8, 'nav_altitude_mcp': 5024, 'nav_modes': ['vnav'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",1475.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:50.270,c060ba
70852.41,43.672563,-79.666639,1550,148.2,229.1,,1600.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:52.410,c060ba
70854.31,43.67157,-79.668189,1650,149.6,229.1,,1700.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:54.310,c060ba
70856.8,43.670471,-79.669913,1750,150.2,228.8,,1775.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:56.800,c060ba
70859.14,43.669373,-79.671702,1850,151.7,229.3,"{'type': 'adsb_icao', 'flight': 'POE551  ', 'alt_geom': 1850, 'ias': 170, 'tas': 168, 'mach': 0.264, 'track': 229.28, 'track_rate': 0.12, 'roll': 0.18, 'mag_heading': 243.46, 'true_heading': 233.42, 'baro_rate': 2624, 'geom_rate': 2560, 'squawk': '6322', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1020.8, 'nav_altitude_mcp': 5024, 'nav_altitude_fms': 5008, 'nav_modes': ['vnav', 'tcas'], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",1850.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:59.140,c060ba
70861.43,43.668457,-79.673171,1950,151.9,229.8,,1950.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:41:01.430,c060ba
70863.79,43.667313,-79.675023,2050,153.9,229.5,,2050.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:41:03.790,c060ba
70827.54,43.68425,-79.649346,375,149.9,225.5,,500.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:27.540,c060ba
70708.58,43.691905,-79.63435,ground,10.2,30.9,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:38:28.580,c060ba
70826.77,43.684479,-79.649027,350,149.2,225.3,,475.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:26.770,c060ba
70823.18,43.686063,-79.646759,350,140.8,227.0,"{'type': 'adsb_icao', 'flight': 'POE551  ', 'alt_geom': 450, 'ias': 125, 'mach': 0.192, 'track': 227.01, 'mag_heading': 237.83, 'true_heading': 227.78, 'baro_rate': -64, 'geom_rate': 0, 'squawk': '6322', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1020.8, 'nav_altitude_mcp': 5024, 'nav_modes': [], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 3, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",450.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:23.180,c060ba
70735.6,43.693139,-79.63422,ground,8.2,0.0,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:38:55.600,c060ba
70739.25,43.693291,-79.63424,ground,8.2,357.2,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:38:59.250,c060ba
70742.32,43.693383,-79.634236,ground,7.8,354.4,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:39:02.320,c060ba
70753.16,43.693737,-79.634495,ground,7.2,323.4,"{'type': 'adsb_icao', 'track': 323.44, 'true_heading': 323.44, 'squawk': '6322', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:39:13.160,c060ba
70756.51,43.693817,-79.634575,ground,7.2,320.6,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:39:16.510,c060ba
70763.21,43.693977,-79.634792,ground,6.8,317.8,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:39:23.210,c060ba
70767.85,43.694082,-79.634923,ground,5.2,315.0,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:39:27.850,c060ba
70772.11,43.694126,-79.63499,ground,1.9,315.0,"{'type': 'adsb_icao', 'flight': 'POE551  ', 'track': 315.0, 'true_heading': 315.0, 'squawk': '6322', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:39:32.110,c060ba
70778.67,43.694126,-79.635054,ground,1.4,289.7,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:39:38.670,c060ba
70789.31,43.694047,-79.635168,ground,5.2,239.1,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:39:49.310,c060ba
70794.91,43.693884,-79.635429,ground,17.5,227.8,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:39:54.910,c060ba
70795.67,43.693826,-79.635511,ground,23.5,227.8,"{'type': 'adsb_icao', 'flight': 'POE551  ', 'track': 227.81, 'true_heading': 227.81, 'squawk': '6322', 'category': 'A3', 'nav_qnh': 1021.0, 'nav_altitude_mcp': 5008, 'nav_modes': [], 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:39:55.670,c060ba
70797.59,43.693651,-79.635773,ground,32.5,227.8,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:39:57.590,c060ba
70804.82,43.692627,-79.637211,350,32.5,,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:04.820,c060ba
70808.89,43.691463,-79.638912,350,86.3,225.9,,450.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:08.890,c060ba
70811.01,43.690796,-79.639893,350,94.8,226.7,"{'type': 'adsb_icao', 'flight': 'POE551  ', 'alt_geom': 450, 'track': 226.71, 'true_heading': 227.81, 'baro_rate': 64, 'squawk': '6322', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1020.8, 'nav_altitude_mcp': 5024, 'nav_modes': [], 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",450.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:11.010,c060ba
70814.17,43.689834,-79.641266,350,106.8,226.1,,450.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:14.170,c060ba
70818.35,43.688344,-79.643489,350,111.1,226.8,,450.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:18.350,c060ba
70820.0,43.687408,-79.644811,350,131.6,226.2,,450.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:20.000,c060ba
70825.34,43.685257,-79.647941,350,146.4,225.8,,475.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:40:25.340,c060ba
70866.65,43.665906,-79.677298,2150,156.0,229.2,,2150.0,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:41:06.650,c060ba
70383.21,43.682613,-79.624355,ground,4.8,250.3,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:33:03.210,c060ba
70373.81,43.682711,-79.624067,ground,5.8,239.1,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 19:32:53.810,c060ba
59655.8,43.672565,-79.612602,ground,11.8,11.2,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 16:34:15.800,c060ba
59661.6,43.672807,-79.612721,ground,11.8,334.7,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 16:34:21.600,c060ba
59663.32,43.672886,-79.612794,ground,11.8,326.2,"{'type': 'adsb_icao', 'flight': 'POE402  ', 'track': 326.25, 'true_heading': 326.25, 'squawk': '1703', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 3, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 16:34:23.320,c060ba
59664.69,43.672977,-79.612922,ground,11.8,320.6,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 16:34:24.690,c060ba
59671.0,43.673172,-79.613161,ground,11.8,317.8,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 16:34:31.000,c060ba
59677.68,43.673459,-79.613538,ground,12.2,315.0,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 16:34:37.680,c060ba
59683.22,43.673762,-79.613931,ground,15.5,317.8,"{'type': 'adsb_icao', 'flight': 'POE402  ', 'track': 317.81, 'true_heading': 317.81, 'squawk': '1703', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 4, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 16:34:43.220,c060ba
59688.53,43.674042,-79.614295,ground,16.5,317.8,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 16:34:48.530,c060ba
59694.09,43.674328,-79.614662,ground,16.5,317.8,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 16:34:54.090,c060ba
59699.12,43.674568,-79.614982,ground,16.5,317.8,,,C-GKQJ,E295,EMBRAER ERJ-190-400,2025-02-07,2025-02-07 16:34:59.120,c060ba
